ID,Language,Reason,EN_disfluent,Text
sw2022_B_12,ES,long_disfluency,"_Uh_, _we_ _'ve_ _, _ we've, _uh_, taken how much we have _, _ _you_ _know_ _, _ write down how much we have coming in each month and then, _uh_, we've, at the beginning of the year we sat down and determined how much we could spend. We _sat_ _dow-_ _, _ made up different accounts _like_ _, _ _you_ _know_, we've set a budget for each _, _ _you_ _know_ _, _ household expenses, or food, and clothing and entertainment and then _our_ _, _ our own fun money and just stuff like that and then _we_ _write_ _down_ _each_ _, _ each time we spend something, we write down in a book and at the end of the month we tally it up to see how close we _, _ _you_ _know_ _we_ _, _ we try to stay within a certain budget, so.","Uh, we've we've, uh, tomado cuánto tenemos ,you know , escribimos cuánto tenemos llegando cada mes y luego, uh, hemos, al comienzo del año nos sentamos y determinamos cuánto podríamos gastar. We sat dow , made up diferentes cuentas like , you know, hemos establecido un presupuesto para cada , you know, gastos del hogar, o comida, y ropa y entretenimiento y luego our , nuestro propio dinero para diversión y cosas así y luego we write down each , cada vez que gastamos algo, lo escribimos en un libro y al final del mes lo sumamos para ver qué tan cerca we , you know we  estamos de mantenernos dentro de un cierto presupuesto, so."
sw2022_B_12,FR,missing_underscores,"_Uh_, _we_ _'ve_ _, _ we've, _uh_, taken how much we have _, _ _you_ _know_ _, _ write down how much we have coming in each month and then, _uh_, we've, at the beginning of the year we sat down and determined how much we could spend. We _sat_ _dow-_ _, _ made up different accounts _like_ _, _ _you_ _know_, we've set a budget for each _, _ _you_ _know_ _, _ household expenses, or food, and clothing and entertainment and then _our_ _, _ our own fun money and just stuff like that and then _we_ _write_ _down_ _each_ _, _ each time we spend something, we write down in a book and at the end of the month we tally it up to see how close we _, _ _you_ _know_ _we_ _, _ we try to stay within a certain budget, so.","Euh, on a noté combien on a écrit, combien on reçoit chaque mois et ensuite, on a au début de l’année on s’est assis et on a déterminé combien on pouvait dépenser. On s’est assis, on a créé différents comptes,  on a fixé un budget pour chaque dépenses ménagères, ou nourriture, vêtements et loisirs et ensuite notre argent de poche perso et ce genre de trucs et ensuite on note chaque fois qu’on dépense quelque chose, on note dans un carnet et à la fin du mois on fait le total pour voir à quel point on essaie de rester dans un certain budget, voilà."
sw2022_B_12,HI,long_disfluency,"_Uh_, _we_ _'ve_ _, _ we've, _uh_, taken how much we have _, _ _you_ _know_ _, _ write down how much we have coming in each month and then, _uh_, we've, at the beginning of the year we sat down and determined how much we could spend. We _sat_ _dow-_ _, _ made up different accounts _like_ _, _ _you_ _know_, we've set a budget for each _, _ _you_ _know_ _, _ household expenses, or food, and clothing and entertainment and then _our_ _, _ our own fun money and just stuff like that and then _we_ _write_ _down_ _each_ _, _ each time we spend something, we write down in a book and at the end of the month we tally it up to see how close we _, _ _you_ _know_ _we_ _, _ we try to stay within a certain budget, so.","Uh, we 've ,  हमने, uh, यह लिया कि हमारे पास कितना है ,  you know ,  हर महीने कितना पैसा आता है यह लिख लिया और फिर, uh, हमने, साल की शुरुआत में हम बैठे और तय किया कि हम कितना खर्च कर सकते हैं। हमने sat dow- ,  अलग-अलग खातों का निर्माण किया like ,  you know, हमने हर एक के लिए बजट सेट किया ,  you know ,  घर के खर्च, या खाना, कपड़े और मनोरंजन और फिर our ,  अपनी खुद की फन मनी और इसी तरह की चीज़ें और फिर we write down हर ,  हर बार जब हम कुछ खर्च करते हैं, हम इसे किताब में लिखते हैं और महीने के अंत में हम इसे जोड़ते हैं यह देखने के लिए कि हम कितने करीब हैं ,  you know we ,  हम कोशिश करते हैं कि एक निश्चित बजट के भीतर रहें, तो।"
sw2022_B_12,ZH,missing_underscores,"_Uh_, _we_ _'ve_ _, _ we've, _uh_, taken how much we have _, _ _you_ _know_ _, _ write down how much we have coming in each month and then, _uh_, we've, at the beginning of the year we sat down and determined how much we could spend. We _sat_ _dow-_ _, _ made up different accounts _like_ _, _ _you_ _know_, we've set a budget for each _, _ _you_ _know_ _, _ household expenses, or food, and clothing and entertainment and then _our_ _, _ our own fun money and just stuff like that and then _we_ _write_ _down_ _each_ _, _ each time we spend something, we write down in a book and at the end of the month we tally it up to see how close we _, _ _you_ _know_ _we_ _, _ we try to stay within a certain budget, so.",呃，我们……我们，呃，记录下我们每个月的收入有多少，然后，呃，在年初我们坐下来确定我们能花多少钱。我们坐下来……建立了不同的账户，比如，你知道的，我们为每一项设定了预算，比如家庭开销、食物、衣物和娱乐，然后是我们自己的零用钱，就类似这样的东西。然后我们把每一次花费都记在一本账本里，到月底我们再统计一下，看看我们有多接近预算，你知道的，我们尽量控制在一定的预算范围内。
sw2022_B_18,AR,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _I_ _stay_ _wi-_ _, _ I have to stay within it, so I _, _ _you_ _know_, and then we have that _, _ _you_ _know_, _if_ _you_ _ca_ _n't_ _stay_ _, _ if something comes up and you can't stay within it then we have, _uh_ _, _ _you_ _know_ _, _ a budget for _, _ _you_ _know_ _, _ _like_ we call our slush fund or something and _some-_ _, _ an unexpected comes up, then _you_ _'re_ _not_ _, _ _you_ _know_ _, _ you don't feel _it_ so strapped.","نعم , نعم , أنا أبقى داخ- , يجب أن أبقى ضمنها، لذلك أنا , تعرف، ثم عندنا هذا , تعرف، إذا لم تستطِع أن تبقَى , إذا ظهر شيء ولا يمكنك أن تبقى ضمنها فعندنا، اممم , تعرف , ميزانية لـ , تعرف , مثل ما نسمّيه صندوقًا احتياطيًا أو شيئًا من هذا القبيل، وإذا حدث شي- , أمر غير متوقَّع، عندها لن تكون , تعرف , لا تشعر بذلك مضغوطًا إلى هذا الحد."
sw2022_B_18,DE,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _I_ _stay_ _wi-_ _, _ I have to stay within it, so I _, _ _you_ _know_, and then we have that _, _ _you_ _know_, _if_ _you_ _ca_ _n't_ _stay_ _, _ if something comes up and you can't stay within it then we have, _uh_ _, _ _you_ _know_ _, _ a budget for _, _ _you_ _know_ _, _ _like_ we call our slush fund or something and _some-_ _, _ an unexpected comes up, then _you_ _'re_ _not_ _, _ _you_ _know_ _, _ you don't feel _it_ so strapped.","Ja ,  ja ,  ich bleibe wi- ,  ich muss mich daran halten, also ich ,  du weißt, und dann haben wir das ,  du weißt, wenn du kannst nicht bleiben ,  wenn etwas dazwischen kommt und du nicht innerhalb davon bleiben kannst dann haben wir, äh ,  du weißt ,  ein Budget für ,  du weißt ,  wie wir unser Notgroschen oder so nennen und irgend- ,  ein unerwartetes kommt dazwischen, dann du bist nicht ,  du weißt ,  du fühlst es nicht so strapped."
sw2022_B_18,FR,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _I_ _stay_ _wi-_ _, _ I have to stay within it, so I _, _ _you_ _know_, and then we have that _, _ _you_ _know_, _if_ _you_ _ca_ _n't_ _stay_ _, _ if something comes up and you can't stay within it then we have, _uh_ _, _ _you_ _know_ _, _ a budget for _, _ _you_ _know_ _, _ _like_ we call our slush fund or something and _some-_ _, _ an unexpected comes up, then _you_ _'re_ _not_ _, _ _you_ _know_ _, _ you don't feel _it_ so strapped.","Ouais, ouais, je dois rester dedans, et puis on a ça, si tu ne peux pas rester dedans, si quelque chose survient et que tu ne peux pas rester dedans alors on a un budget
Comme on appelle notre fonds d’urgence ou un truc du genre et quelque chose inattendu arrive, alors tu ne te sens pas tellement à court d’argent."
sw2022_B_18,HI,long_disfluency,"_Yeah_ _, _ _yeah_ _, _ _I_ _stay_ _wi-_ _, _ I have to stay within it, so I _, _ _you_ _know_, and then we have that _, _ _you_ _know_, _if_ _you_ _ca_ _n't_ _stay_ _, _ if something comes up and you can't stay within it then we have, _uh_ _, _ _you_ _know_ _, _ a budget for _, _ _you_ _know_ _, _ _like_ we call our slush fund or something and _some-_ _, _ an unexpected comes up, then _you_ _'re_ _not_ _, _ _you_ _know_ _, _ you don't feel _it_ so strapped.","Yeah ,  हाँ ,  I stay wi- ,  मुझे इसका पालन करना पड़ता है, तो मैं ,  you know, और फिर हमारे पास वह है ,  you know, if you ca n't stay ,  अगर कुछ आ जाए और आप इसके भीतर नहीं रह पाएं तो हमारे पास, uh ,  you know,  एक बजट है ,  you know,  like हम इसे अपनी स्लश फंड कहते हैं या कुछ और और some- ,  कोई अनपेक्षित खर्च आ जाए, तो you 're not ,  you know,  आप इतना तंग महसूस नहीं करते।"
sw2022_B_18,ZH,missing_underscores,"_Yeah_ _, _ _yeah_ _, _ _I_ _stay_ _wi-_ _, _ I have to stay within it, so I _, _ _you_ _know_, and then we have that _, _ _you_ _know_, _if_ _you_ _ca_ _n't_ _stay_ _, _ if something comes up and you can't stay within it then we have, _uh_ _, _ _you_ _know_ _, _ a budget for _, _ _you_ _know_ _, _ _like_ we call our slush fund or something and _some-_ _, _ an unexpected comes up, then _you_ _'re_ _not_ _, _ _you_ _know_ _, _ you don't feel _it_ so strapped.",嗯……是的，我必须控制在预算范围内，所以我……你知道的，然后我们有一个……你知道的，如果你控制不住，如果有突发情况，导致你超出预算，我们就有一个，呃……你知道的，一个预算，比如说我们称之为备用金或者什么的，如果出现意外情况，那你就不会……你知道的，感觉那么紧张。
sw2022_A_21,AR,long_disfluency,"That's a good choice, _we_ _'ve_ _been_ _trying_ _, _ we're trying to, _uh_, do that this year. We've budgeted the money that _we_ _used_ _to_ _spend_ _, _ we were spending on a CODA account with T I and then money we were also buying stock with for that year, we've taken that this year, and said we're going to pay off all of our credit cards",هذا اختيارٌ جيد، نحن قد كنّا نحاول ،  نحن نحاول أن، آه، نفعل ذلك هذا العام. لقد وضعنا في الميزانية المال الذي نحن كنّا نستخدم لإنفاق ،  كنّا ننفقه على حساب CODA مع T I، ثم المال الذي كنّا أيضًا نشتري به أسهماً في تلك السنة، لقد أخذنا ذلك هذا العام، وقلنا إننا سنقوم بسداد جميع بطاقات الائتمان الخاصة بنا.
sw2022_A_21,HI,missing_underscores,"That's a good choice, _we_ _'ve_ _been_ _trying_ _, _ we're trying to, _uh_, do that this year. We've budgeted the money that _we_ _used_ _to_ _spend_ _, _ we were spending on a CODA account with T I and then money we were also buying stock with for that year, we've taken that this year, and said we're going to pay off all of our credit cards","यह एक अच्छा विकल्प है, हम कोशिश कर रहे हैं , हम कोशिश कर रहे हैं, अह, इस साल ऐसा करने की। हमने उस पैसे का बजट बनाया है जो हम खर्च किया करते थे , हम टी आई (TI) के साथ एक कोडा (CODA) खाते पर खर्च कर रहे थे और फिर वह पैसा जिससे हम उस साल स्टॉक भी खरीद रहे थे, हमने उसे इस साल ले लिया है, और कहा है कि हम अपने सभी क्रेडिट कार्ड चुकाने जा रहे हैं"
sw2022_A_39,AR,long_disfluency,"_Yeah_ _, _ mostly what _we_ _'re_ _doing_ _, _ _we_ _'ve_ _worked_ _, _ we've done the, _uh_, CODA account with T I where _they_ _, _ we put in so much a month, and then they, or so much a pay check and then they match it.",نعم ،  في الغالب ما نحن نقوم به ،  نحن كنّا قد عملنا ،  لقد قمنا بـ، آه، حساب CODA مع T I حيث هم ،  نضع فيه مبلغًا معينًا في الشهر، ثم هم، أو مبلغًا معينًا من كل راتب، ثم يقومون بمطابقته.
sw2022_A_39,IT,long_disfluency,"_Yeah_ _, _ mostly what _we_ _'re_ _doing_ _, _ _we_ _'ve_ _worked_ _, _ we've done the, _uh_, CODA account with T I where _they_ _, _ we put in so much a month, and then they, or so much a pay check and then they match it.","Sì, per lo più quello che noi stiamo facendo, noi abbiamo lavorato, abbiamo fatto il, eh, conto CODA con T I dove loro ,  noi mettiamo una certa somma al mese, e poi loro, oppure una certa somma per busta paga e poi loro la pareggiano."
sw2022_A_45,AR,long_disfluency,"_Yeah_ _. _ The other thing that we've done, _that_ _, _ that was really nice to see, we had one of the financial companies, _um_, _han-_ _, _ _uh_, John Hancock company came out and their agent did a long term analysis based on salary and, _uh_, _what_ _we_ _were_ _pla-_ _, _ _what_ _, _ what our, _uh_, goals were on a long term budget in terms of retirement, kids college, paying off the house, buying a different house, _um_, special thing, buying land and building our own house",نعم .  الشيء الآخر الذي نحن قمنا به، ذلك ،  كان من اللطيف حقًا أن نراه، كان لدينا إحدى الشركات المالية، أم، هان- ،  آه، شركة جون هانكوك جاءت، وقام وكيلهم بعمل تحليل طويل المدى بناءً على الراتب و، آه، ما كنّا نخط- ،  ما ،  ما كانت، آه، أهدافنا على ميزانية طويلة المدى من حيث التقاعد، دراسة الأولاد الجامعية، سداد المنزل، شراء منزل مختلف، أم، شيء خاص، شراء أرض وبناء منزلنا الخاص.
sw2022_A_45,CS,long_disfluency,"_Yeah_ _. _ The other thing that we've done, _that_ _, _ that was really nice to see, we had one of the financial companies, _um_, _han-_ _, _ _uh_, John Hancock company came out and their agent did a long term analysis based on salary and, _uh_, _what_ _we_ _were_ _pla-_ _, _ _what_ _, _ what our, _uh_, goals were on a long term budget in terms of retirement, kids college, paying off the house, buying a different house, _um_, special thing, buying land and building our own house","Jo .  Další věc, kterou jsme udělali, co , co bylo opravdu hezké vidět, byla jedna z finančních společností, ehm, han- , eh, společnost John Hancock, a jejich agent provedl dlouhodobou analýzu založenou na platu a, ehm, co my plánujeme- , co ,  jaké byly naše, ehm, cíle v dlouhodobém rozpočtu, co se týče důchodu, vysoké školy pro děti, splacení domu, koupě jiného domu, ehm, speciálních věcí, koupě pozemku a stavba vlastního domu."
sw2022_A_45,HI,long_disfluency,"_Yeah_ _. _ The other thing that we've done, _that_ _, _ that was really nice to see, we had one of the financial companies, _um_, _han-_ _, _ _uh_, John Hancock company came out and their agent did a long term analysis based on salary and, _uh_, _what_ _we_ _were_ _pla-_ _, _ _what_ _, _ what our, _uh_, goals were on a long term budget in terms of retirement, kids college, paying off the house, buying a different house, _um_, special thing, buying land and building our own house","हाँ .  दूसरी चीज़ जो हमने की है, वह ,  वह देखना वास्तव में अच्छा था, हमारे पास वित्तीय कंपनियों में से एक थी, अम, हैन- ,  अह, जॉन हैनकॉक कंपनी आई और उनके एजेंट ने वेतन के आधार पर दीर्घकालिक विश्लेषण किया और, अह, हम क्या यो- ,  क्या ,  हमारे, अह, लक्ष्य क्या थे एक दीर्घकालिक बजट पर सेवानिवृत्ति के संदर्भ में, बच्चों के कॉलेज, घर का भुगतान करने, एक अलग घर खरीदने, अम, विशेष बात, जमीन खरीदने और अपना घर बनाने के।"
sw2022_A_45,IT,long_disfluency,"_Yeah_ _. _ The other thing that we've done, _that_ _, _ that was really nice to see, we had one of the financial companies, _um_, _han-_ _, _ _uh_, John Hancock company came out and their agent did a long term analysis based on salary and, _uh_, _what_ _we_ _were_ _pla-_ _, _ _what_ _, _ what our, _uh_, goals were on a long term budget in terms of retirement, kids college, paying off the house, buying a different house, _um_, special thing, buying land and building our own house","Sì. L’altra cosa che abbiamo fatto, quella, che è stato davvero bello vedere, abbiamo avuto una delle società finanziarie, um, han-, eh, la società John Hancock è venuta fuori e il loro agente ha fatto un’analisi a lungo termine basata sullo stipendio e, eh, su quello che stavamo pian-, su che cosa, quali fossero i nostri, eh, obiettivi su un budget a lungo termine in termini di pensione, università dei figli, estinguere la casa, comprare una casa diversa, um, cosa speciale, comprare terreno e costruire la nostra casa."
sw2024_B_4,FR,long_disfluency,"_Uh_, _have_ _n't_ _, _ _have_ _, _ I have a wide variety _of_ _, _ of hobbies, therefore, _my_ _, _ my reading pleasures are quite wide. _Um_, I get a charge out of, _uh_, TEXAS HIGHWAY, which is, _uh_, very colorful, and, _uh_, not being a native of Texas, but being here eleven years have a tendency to, _uh_, find out _the_ _, _ _uh_, about the different areas _of_ _the_ _co-_ _, _ _of_ _the_ _, _ of the state by reading it.","Euh, j'ai pas ,  j'ai ,  j'ai une grande variété de ,  de passe-temps, donc, mes ,  mes plaisirs de lecture sont assez larges. Eum, je tire un plaisir de, euh, TEXAS HIGHWAY, qui est, euh, très coloré, et, euh, n'étant pas natif du Texas, mais étant ici depuis onze ans, j'ai tendance à, euh, découvrir les ,  euh, les différents endroits du co- ,  du ,  de l'État en le lisant. "
sw2024_B_4,IT,long_disfluency,"_Uh_, _have_ _n't_ _, _ _have_ _, _ I have a wide variety _of_ _, _ of hobbies, therefore, _my_ _, _ my reading pleasures are quite wide. _Um_, I get a charge out of, _uh_, TEXAS HIGHWAY, which is, _uh_, very colorful, and, _uh_, not being a native of Texas, but being here eleven years have a tendency to, _uh_, find out _the_ _, _ _uh_, about the different areas _of_ _the_ _co-_ _, _ _of_ _the_ _, _ of the state by reading it.","Eh, non ho, ho, una grande varietà di, di hobby, quindi, i, i miei piaceri di lettura sono piuttosto ampi. Um, mi entusiasma, eh, TEXAS HIGHWAY, che è, eh, molto colorato, e, eh, non essendo un nativo del Texas, ma essendo qui da undici anni tendo a, eh, scoprire il, eh, sulle diverse aree del co-, dello stato, dello stato leggendolo."
sw2024_B_8,AR,long_disfluency,"_Oh_ _yeah_ _, _ _it_ _'s_ _, _ _it_ _'s_ _, _ _uh_, absolutely, it's great the way that it's broken out and you can, _uh_, set up little trips and day trips and things. It's _pretty_ _, _ pretty neat. _Um_, _oh_, I like photography, _um_, magazines. I don't take a subscription or anything like that. _Um_, things, _oh_, being an engineer in facilities I do read _a_ _lot_ _of_ _, _ a lot of, _uh_, building magazines _and_ _, _ _and_ _, _ and plant engineering magazines and, read up on different ways to do things and energy management type of magazines _and_ _, _ and, _uh_, kind of strange because _I_ _, _ it's not unusual to, _uh_, see, _uh_, an engineering manual or something laying around the house",أوه نعم ،  إنه ،  إنه ،  آه، بالتأكيد، إنه رائع بالطريقة التي تم تقسيمه بها ويمكنك، آه، تنظيم رحلات صغيرة ورحلات يومية وأشياء. إنه جميل ،  جميل جدًا. أم، أوه، أحب التصوير الفوتوغرافي، أم، المجلات. لا أشترك في أي مجلة أو شيء من هذا القبيل. أم، أشياء، أوه، كوني مهندسًا في المرافق أقرأ الكثير من ،  الكثير من، آه، مجلات البناء و ،  و ،  ومجلات هندسة المصانع و، أقرأ عن طرق مختلفة للقيام بالأشياء ومجلات إدارة الطاقة و ،  و، آه، نوعًا ما غريب لأن أنا ،  ليس من غير المألوف، آه، أن ترى، آه، دليل هندسي أو شيء ما موضوعًا في أنحاء المنزل
sw2024_B_8,IT,long_disfluency,"_Oh_ _yeah_ _, _ _it_ _'s_ _, _ _it_ _'s_ _, _ _uh_, absolutely, it's great the way that it's broken out and you can, _uh_, set up little trips and day trips and things. It's _pretty_ _, _ pretty neat. _Um_, _oh_, I like photography, _um_, magazines. I don't take a subscription or anything like that. _Um_, things, _oh_, being an engineer in facilities I do read _a_ _lot_ _of_ _, _ a lot of, _uh_, building magazines _and_ _, _ _and_ _, _ and plant engineering magazines and, read up on different ways to do things and energy management type of magazines _and_ _, _ and, _uh_, kind of strange because _I_ _, _ it's not unusual to, _uh_, see, _uh_, an engineering manual or something laying around the house","Oh sì, è, è, eh, assolutamente, è fantastico il modo in cui è suddiviso e puoi, eh, organizzare piccoli viaggi e gite di un giorno e cose del genere. È abbastanza, piuttosto carino. Um, oh, mi piace la fotografia, um, le riviste. Non faccio un abbonamento o cose del genere. Um, cose, oh, essendo un ingegnere nelle strutture leggo molto di, molte, eh, riviste di edilizia e, e, e riviste di ingegneria degli impianti e leggo sui diversi modi di fare le cose e sulle riviste di gestione dell’energia e, e, eh, è un po’ strano perché io, non è insolito, eh, vedere, eh, un manuale di ingegneria o qualcosa del genere in giro per casa"
sw2024_A_15,AR,missing_underscores,"And, _uh_, _oh_, I guess I like a variety of things, _uh_, lots of fiction, _uh_, type books. _Uh_, right now I'm occasionally reading on a book about, _uh_, the Mardi Gras in New Orleans and its history.",و، آه، أوه، أعتقد أنني أحب مجموعة متنوعة من الأشياء، آه، الكثير من كتب الروايات، آه، من نوعية الكتب. آه، الآن أنا أقرأ أحيانًا كتابًا عن، آه، ماردي غرا في نيو أورلينز وتاريخه.
sw2024_A_15,HI,missing_underscores,"And, _uh_, _oh_, I guess I like a variety of things, _uh_, lots of fiction, _uh_, type books. _Uh_, right now I'm occasionally reading on a book about, _uh_, the Mardi Gras in New Orleans and its history.","और, अह, ओह, मुझे लगता है कि मुझे कई तरह की चीजें पसंद हैं, अह, बहुत सारी फिक्शन, अह, टाइप की किताबें। अह, अभी मैं कभी-कभार एक किताब पढ़ रहा हूँ, अह, न्यू ऑरलियन्स में मार्डी ग्रास और उसके इतिहास के बारे में।"
sw2024_A_15,IT,long_disfluency,"And, _uh_, _oh_, I guess I like a variety of things, _uh_, lots of fiction, _uh_, type books. _Uh_, right now I'm occasionally reading on a book about, _uh_, the Mardi Gras in New Orleans and its history.","E, eh, oh, credo che mi piaccia una varietà di cose, eh, molta narrativa, eh, libri di quel tipo. Eh, in questo momento sto leggendo occasionalmente un libro su, eh, il Mardi Gras a New Orleans e la sua storia."
sw2024_A_35,AR,long_disfluency,"_Well_, I don't know, _um_, I, _uh_, have attended some seminars that had some tapes that went with them, but, _uh_ _, _ _I_ _guess_ not so much books although they sometimes have manuals and things, but, _uh_, they would be things on _like_ how to be successful and sort of talking to yourself _. _ _You_ _know_ _ge-_ _, _ getting _your_ _, _ yourself in gear to, _uh_, sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it.",حسنًا، لا أعرف، أم، أنا، آه، حضرت بعض الندوات التي كانت تحتوي على بعض الأشرطة التي تصاحبها، لكن، آه ،  أعتقد ليس الكثير من الكتب على الرغم من أنها أحيانًا تحتوي على كتيبات وأشياء، لكن، آه، ستكون أشياء عن مثل كيف تكون ناجحًا ونوعًا ما تتحدث إلى نفسك .  أنت تعرف جي- ، الحصول على نفسك ، نفسك في حالة استعداد لـ، آه، نوعًا ما رفع نفسك من خلال أحزمة حذائك وفعل ما تريد فعله حقًا. إقناعك بأنك بحاجة إلى المضي قدمًا.
sw2024_A_35,CS,long_disfluency,"_Well_, I don't know, _um_, I, _uh_, have attended some seminars that had some tapes that went with them, but, _uh_ _, _ _I_ _guess_ not so much books although they sometimes have manuals and things, but, _uh_, they would be things on _like_ how to be successful and sort of talking to yourself _. _ _You_ _know_ _ge-_ _, _ getting _your_ _, _ yourself in gear to, _uh_, sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it.","No, nevím, ehm, já, eh, jsem se zúčastnil nějakých seminářů, ke kterým patřily i nějaké kazety, ale, eh ,  předpokládám, že ne tolik knih, i když někdy mívají manuály a podobné věci, ale, eh, byly by to věci o tom, jako jak být úspěšný a jak si tak nějak mluvit sám se sebou .  Víš,  jak dostat svůj,  do stavu, eh, jako by ses zvedl za popruhy na botách a dělal to, co opravdu chceš dělat. Přesvědčit tě, že do toho musíš jít."
sw2024_A_35,HI,long_disfluency,"_Well_, I don't know, _um_, I, _uh_, have attended some seminars that had some tapes that went with them, but, _uh_ _, _ _I_ _guess_ not so much books although they sometimes have manuals and things, but, _uh_, they would be things on _like_ how to be successful and sort of talking to yourself _. _ _You_ _know_ _ge-_ _, _ getting _your_ _, _ yourself in gear to, _uh_, sort of pull yourself up by your boot straps and do what you really want to do. Convincing you that you need to get on with it.","खैर, मुझे नहीं पता, अम, मैंने, अह, कुछ सेमिनारों में भाग लिया है जिनके साथ कुछ टेप्स थीं, लेकिन, अह,  मुझे लगता है किताबें इतनी नहीं हालाँकि उनके पास कभी-कभी मैनुअल और चीजें होती हैं, लेकिन, अह, वे चीजें इस बारे में होंगी जैसे सफल कैसे हों और एक तरह से खुद से बात करना .  आपको पता है तै- ,  तैयार करना अपने ,  अपने आपको, अह, एक तरह से अपने बलबूते पर ऊपर उठने के लिए और वह करने के लिए जो आप वास्तव में करना चाहते हैं। आपको यकीन दिलाना कि आपको इसे शुरू करने की जरूरत है।"
sw2027_A_7,HI,long_disfluency,"_Yeah_ _, _ _you_ _know_ _, _ we're kind of that way too. I try to, I'm the same way you are, I kind of try to judge from day to day. I know _, _ _you_ _know_ _, _ where I am we work a lot with the customers and we have a lot of government folks come in all the time _and_ _, _ and, _you_ _know_ _, _ if I know that they're going to be there _, _ _you_ _know_ _, _ _you_ _, _ I try to really watch it and like you say _, _ _you_ _know_ _, _ really dress up","हाँ ,  आपको पता है ,  हम भी कुछ उसी तरह के हैं। मैं कोशिश करता हूँ, मैं उसी तरह का हूँ जैसे आप हैं, मैं एक तरह से दिन-ब-दिन आंकने की कोशिश करता हूँ। मुझे पता है ,  आपको पता है ,  जहाँ मैं हूँ हम ग्राहकों के साथ बहुत काम करते हैं और हमारे पास बहुत सारे सरकारी लोग हर समय आते रहते हैं और ,  और, आपको पता है ,  अगर मुझे पता है कि वे वहाँ होने वाले हैं ,  आपको पता है ,  आप ,  मैं वास्तव में इसका ध्यान रखने की कोशिश करता हूँ और जैसा कि आप कहते हैं ,  आपको पता है ,  वास्तव में अच्छे कपड़े पहनता हूँ"
sw2027_A_7,IT,long_disfluency,"_Yeah_ _, _ _you_ _know_ _, _ we're kind of that way too. I try to, I'm the same way you are, I kind of try to judge from day to day. I know _, _ _you_ _know_ _, _ where I am we work a lot with the customers and we have a lot of government folks come in all the time _and_ _, _ and, _you_ _know_ _, _ if I know that they're going to be there _, _ _you_ _know_ _, _ _you_ _, _ I try to really watch it and like you say _, _ _you_ _know_ _, _ really dress up","Sì, sai, anche noi siamo un po’ così. Cerco di, sono come te, cerco un po’ di giudicare giorno per giorno. So, sai, dove sono lavoriamo molto con i clienti e abbiamo molti funzionari governativi che vengono sempre e, e, sai, se so che saranno lì, sai, io,  cerco davvero di fare attenzione e come dici, sai, davvero vestirsi bene"
sw2027_B_16,AR,missing_underscores,"and at that point, _it_ _, _ the warehouse was over across the road and it wasn't air conditioned, and, _it_ _, _ we were there _like_ in the middle of the summer, it's unair-conditioned, it was dusty and dirty, _uh_, there was _like_ a fan at the very end of the row and that was it. And so, we didn't really know we weren't supposed to, we thought T I dress code was just dress appropriate to your job,",وفي تلك النقطة، كان ، المستودع كان عبر الطريق ولم يكن مكيفًا، و، كان ، كنا هناك مثل في منتصف الصيف، غير مكيف، كان مغبرًا وقذرًا، آه، كان هناك مثل مروحة في نهاية الصف تمامًا وكان هذا كل شيء. ولذلك، لم نكن نعرف حقًا أننا لم يكن من المفترض، كنا نظن أن قواعد اللباس في T I كانت فقط اللباس المناسب لوظيفتك،
sw2027_A_31,CS,long_disfluency,"And these weren't even really full ones. _I_ _mean_ they had a problem out here with it last summer, wearing these shorts that were _, _ _you_ _know_ _, _ the real wide full ones _, _ _you_ _know_, and _becau-_ _, _ these weren't even those. These were _like_ pretty short, black, and they were very dressy, the were black velvet shorts and she had on black hose and black heels and she looked very, very nice.","A tyhle ani nebyly úplně plné. Myslím, že s tím měli loni v létě problém, nosili tyhle kraťasy, které byly ,  víš ,  ty opravdu široké plné ,  víš , a protože- ,  tohle ani nebyly. Tyhle byly jako docela krátké, černé, a byly hodně elegantní, byly to černé sametové kraťasy a ona měla na sobě černé punčochy a černé podpatky a vypadala moc, moc hezky."
sw2027_A_31,ES,missing_underscores,"And these weren't even really full ones. _I_ _mean_ they had a problem out here with it last summer, wearing these shorts that were _, _ _you_ _know_ _, _ the real wide full ones _, _ _you_ _know_, and _becau-_ _, _ these weren't even those. These were _like_ pretty short, black, and they were very dressy, the were black velvet shorts and she had on black hose and black heels and she looked very, very nice.","Y estos no estaban realmente llenos. Me refiero a que tenian un problema aquí el verano pasado, usando estos shorts que era, ya sabes, los que son super anchos, ya sabes, y por es-, estos no eran esos. Esoss eran como que muy cortos, negros y muy formales, eran shorts de terciopelo negro y ella tenia media negras y tacones negros y ella se veía muy, muy bien. "
